axis,fpr,tpr,threshold
I/E,0.2900728597449909,0.49213454405934265,0.6039878307035388
I/E,0.290528233151184,0.49213454405934265,0.6039231004628954
I/E,0.290528233151184,0.4923903312444047,0.6038020125040201
I/E,0.29098360655737704,0.4923903312444047,0.6037875729871497
I/E,0.29098360655737704,0.4926461184294667,0.6036520032147357
I/E,0.29143897996357016,0.4926461184294667,0.6036402513461041
I/E,0.29143897996357016,0.4935413735771838,0.6032250475849265
I/E,0.2918943533697632,0.4935413735771838,0.6032011666946159
I/E,0.2918943533697632,0.49379716076224583,0.6031156959065987
I/E,0.2923497267759563,0.49379716076224583,0.6030106737351885
I/E,0.2923497267759563,0.4944366287249009,0.6027713861227962
I/E,0.29326047358834245,0.4944366287249009,0.6026763490881375
I/E,0.29326047358834245,0.49584345824274206,0.6020702812317931
I/E,0.2937158469945355,0.49584345824274206,0.6019869471611068
I/E,0.2937158469945355,0.4962271390203351,0.6017790763938866
I/E,0.2941712204007286,0.4962271390203351,0.6017306181337868
I/E,0.2941712204007286,0.4963550326128661,0.6016998143526997
I/E,0.2946265938069217,0.4963550326128661,0.6016755248492222
I/E,0.2946265938069217,0.49648292620539713,0.6016035932019601
I/E,0.29508196721311475,0.49648292620539713,0.6016025170322385
I/E,0.29508196721311475,0.49750607494564525,0.6011583658591415
I/E,0.2955373406193078,0.49750607494564525,0.6011473635543491
I/E,0.2955373406193078,0.4978897557232383,0.6010109046350737
I/E,0.29735883424408016,0.4978897557232383,0.6007874915519169
I/E,0.29735883424408016,0.4980176493157693,0.6007581283728526
I/E,0.2978142076502732,0.4980176493157693,0.600746830370104
I/E,0.2978142076502732,0.4989129044634864,0.6003056210381498
I/E,0.2982695810564663,0.4989129044634864,0.6001539048577879
I/E,0.2982695810564663,0.5001918403887965,0.5996001923823469
I/E,0.29918032786885246,0.5001918403887965,0.5994792676436687
I/E,0.29918032786885246,0.5012149891290446,0.5992808681298047
I/E,0.2996357012750455,0.5012149891290446,0.599246878347543
I/E,0.2996357012750455,0.5013428827215757,0.5991942524837179
I/E,0.30009107468123863,0.5013428827215757,0.5991880507990511
I/E,0.30009107468123863,0.5018544570916997,0.5990066976837914
I/E,0.3005464480874317,0.5018544570916997,0.5989435348699981
I/E,0.3005464480874317,0.5023660314618238,0.5986672883323195
I/E,0.30100182149362475,0.5023660314618238,0.5986540515242504
I/E,0.30100182149362475,0.5026218186468858,0.5985762410319472
I/E,0.30145719489981787,0.5026218186468858,0.5985537543758392
I/E,0.30145719489981787,0.5032612866095408,0.5983224470278882
I/E,0.30191256830601093,0.5032612866095408,0.5980856953242237
I/E,0.30191256830601093,0.50441232894232,0.5977919248426016
I/E,0.302367941712204,0.50441232894232,0.5977868127551043
I/E,0.302367941712204,0.5054354776825681,0.5974563290432517
I/E,0.30373406193078323,0.5054354776825681,0.5972833681679247
I/E,0.30373406193078323,0.5055633712750991,0.5970281870262164
I/E,0.30418943533697634,0.5055633712750991,0.5970238610902658
I/E,0.30418943533697634,0.5056912648676302,0.5970000665981615
I/E,0.3046448087431694,0.5056912648676302,0.5969763121974986
I/E,0.3046448087431694,0.5058191584601611,0.5969372215522697
I/E,0.30510018214936246,0.5058191584601611,0.5968422541368754
I/E,0.30510018214936246,0.5064586264228162,0.5966360878572251
I/E,0.30601092896174864,0.5064586264228162,0.5965937880259702
I/E,0.30601092896174864,0.5076096687555953,0.5962701105666731
I/E,0.3064663023679417,0.5076096687555953,0.5962156250714834
I/E,0.3064663023679417,0.5078654559406574,0.5961274277176315
I/E,0.3069216757741348,0.5078654559406574,0.5961085162199661
I/E,0.3069216757741348,0.5094001790510295,0.5954773014579483
I/E,0.3073770491803279,0.5094001790510295,0.5953971411266268
I/E,0.3073770491803279,0.5097838598286226,0.5951433766521096
I/E,0.30783242258652094,0.5097838598286226,0.5950913690285656
I/E,0.30783242258652094,0.5105512213838087,0.5948755368016369
I/E,0.3087431693989071,0.5105512213838087,0.594845878460114
I/E,0.3087431693989071,0.5129811996418979,0.5938810262348145
I/E,0.3091985428051002,0.5129811996418979,0.5938781086719942
I/E,0.3091985428051002,0.513109093234429,0.5938081105473785
I/E,0.30965391621129323,0.513109093234429,0.5938058428426234
I/E,0.30965391621129323,0.513364880419491,0.5936679929616219
I/E,0.31010928961748635,0.513364880419491,0.5936364359568828
I/E,0.31010928961748635,0.5142601355672081,0.5934458625296619
I/E,0.3105646630236794,0.5142601355672081,0.5933949246283046
I/E,0.3105646630236794,0.5145159227522701,0.5933146107102277
I/E,0.31102003642987247,0.5145159227522701,0.5933079380494257
I/E,0.31102003642987247,0.5147717099373321,0.5932488463159968
I/E,0.3114754098360656,0.5147717099373321,0.5932394853257513
I/E,0.3114754098360656,0.5161785394551733,0.5927609108797032
I/E,0.31193078324225865,0.5161785394551733,0.5927173138002343
I/E,0.31193078324225865,0.5166901138252974,0.5926097268462109
I/E,0.3123861566484517,0.5166901138252974,0.5926000284407896
I/E,0.3123861566484517,0.5175853689730144,0.5923407718201872
I/E,0.3128415300546448,0.5175853689730144,0.5923071091259208
I/E,0.3128415300546448,0.5178411561580765,0.5921669334883217
I/E,0.3132969034608379,0.5178411561580765,0.5920390521348181
I/E,0.3132969034608379,0.5183527305282005,0.5917833022080314
I/E,0.31375227686703094,0.5183527305282005,0.5916666023873399
I/E,0.31375227686703094,0.5186085177132626,0.591637906942146
I/E,0.31420765027322406,0.5186085177132626,0.5915832657676721
I/E,0.31420765027322406,0.5187364113057936,0.5915802986213423
I/E,0.3151183970856102,0.5187364113057936,0.5915014676627007
I/E,0.3151183970856102,0.5193758792684486,0.5914170634252482
I/E,0.3155737704918033,0.5193758792684486,0.5914138441897254
I/E,0.3155737704918033,0.5202711344161658,0.5912670324691849
I/E,0.3164845173041894,0.5202711344161658,0.5911724681274622
I/E,0.3164845173041894,0.5209106023788208,0.590959646349233
I/E,0.31693989071038253,0.5209106023788208,0.59095860506686
I/E,0.31693989071038253,0.5211663895638828,0.5908622963902
I/E,0.3173952641165756,0.5211663895638828,0.5908500705593103
I/E,0.3173952641165756,0.5216779639340069,0.5903286083948123
I/E,0.31785063752276865,0.5216779639340069,0.5903131085909704
I/E,0.31785063752276865,0.522701112674255,0.5899043123688221
I/E,0.31830601092896177,0.522701112674255,0.5898530893127308
I/E,0.31830601092896177,0.522956899859317,0.5898238887991909
I/E,0.31876138433515483,0.522956899859317,0.5898109694507122
I/E,0.31876138433515483,0.5250031973398133,0.5888409108917629
I/E,0.3192167577413479,0.5250031973398133,0.5888062401441287
I/E,0.3192167577413479,0.5257705588949994,0.5886510790563411
I/E,0.319672131147541,0.5257705588949994,0.5886444729616254
I/E,0.319672131147541,0.5265379204501854,0.5883634710002126
I/E,0.32012750455373407,0.5265379204501854,0.5882958203219897
I/E,0.32012750455373407,0.5278168563754956,0.5877277154187935
I/E,0.3205828779599271,0.5278168563754956,0.5877081424013878
I/E,0.3205828779599271,0.5279447499680266,0.5876684503325235
I/E,0.32103825136612024,0.5279447499680266,0.5876204946574879
I/E,0.32103825136612024,0.5282005371530887,0.5874364851080116
I/E,0.3214936247723133,0.5282005371530887,0.5874111402426293
I/E,0.3214936247723133,0.5284563243381507,0.587327244835922
I/E,0.3224043715846995,0.5284563243381507,0.5872507597508722
I/E,0.3224043715846995,0.5306305154111779,0.5867310171320084
I/E,0.32285974499089254,0.5306305154111779,0.5867092593999491
I/E,0.32285974499089254,0.531014196188771,0.5863295440316457
I/E,0.3233151183970856,0.531014196188771,0.5863070917995361
I/E,0.3233151183970856,0.531142089781302,0.5862969463737153
I/E,0.3242258652094718,0.531142089781302,0.5859756418445596
I/E,0.3242258652094718,0.531269983373833,0.5859729414745153
I/E,0.32468123861566484,0.531269983373833,0.5859375191531841
I/E,0.32468123861566484,0.5328047064842052,0.5853560725958996
I/E,0.325591985428051,0.5328047064842052,0.5852822337683071
I/E,0.325591985428051,0.5329326000767362,0.5852012114778429
I/E,0.32604735883424407,0.5329326000767362,0.5851352188605833
I/E,0.32604735883424407,0.5336999616319222,0.5847552532368634
I/E,0.32695810564663025,0.5336999616319222,0.5846698212669851
I/E,0.32695810564663025,0.5340836424095153,0.5845412996139814
I/E,0.3274134790528233,0.5340836424095153,0.5844631886889727
I/E,0.3274134790528233,0.5352346847422944,0.5839404585390866
I/E,0.32786885245901637,0.5352346847422944,0.5839326826312566
I/E,0.32786885245901637,0.5361299398900116,0.5836111611183654
I/E,0.3283242258652095,0.5361299398900116,0.5834818758786758
I/E,0.3283242258652095,0.5365136206676046,0.5833985538907414
I/E,0.32877959927140255,0.5365136206676046,0.5832851845430667
I/E,0.32877959927140255,0.5368973014451976,0.5831379237125852
I/E,0.3292349726775956,0.5368973014451976,0.5829150763827233
I/E,0.3292349726775956,0.5377925565929147,0.5827280908649943
I/E,0.3296903460837887,0.5377925565929147,0.5827156890296846
I/E,0.3296903460837887,0.5386878117406317,0.582491479534593
I/E,0.33060109289617484,0.5386878117406317,0.5823933158231743
I/E,0.33060109289617484,0.5389435989256938,0.5822388532966168
I/E,0.33105646630236796,0.5389435989256938,0.5822052367426882
I/E,0.33105646630236796,0.5390714925182248,0.5820528369798177
I/E,0.331511839708561,0.5390714925182248,0.5819254324927222
I/E,0.331511839708561,0.5393272797032869,0.5818867052780423
I/E,0.3319672131147541,0.5393272797032869,0.5818535231594353
I/E,0.3319672131147541,0.540734109221128,0.5813841210216943
I/E,0.33287795992714025,0.540734109221128,0.5813398076307668
I/E,0.33287795992714025,0.54098989640619,0.5813079270772024
I/E,0.3333333333333333,0.54098989640619,0.5812414002527206
I/E,0.3333333333333333,0.5413735771837831,0.5811128787525507
I/E,0.33378870673952643,0.5413735771837831,0.5810944776072418
I/E,0.33378870673952643,0.5421409387389692,0.5808694494186358
I/E,0.33469945355191255,0.5421409387389692,0.5807212620428635
I/E,0.33469945355191255,0.5422688323315001,0.5806222327820588
I/E,0.33515482695810567,0.5422688323315001,0.5806189967238835
I/E,0.33515482695810567,0.5440593426269343,0.5798421267074202
I/E,0.3356102003642987,0.5440593426269343,0.5798300150160363
I/E,0.3356102003642987,0.5441872362194654,0.5797611981287863
I/E,0.3360655737704918,0.5441872362194654,0.5797206860089856
I/E,0.3360655737704918,0.5445709169970584,0.5796041988381844
I/E,0.3365209471766849,0.5445709169970584,0.5795608879923096
I/E,0.3365209471766849,0.5457219593298376,0.5793429703192206
I/E,0.33697632058287796,0.5457219593298376,0.5792398000831755
I/E,0.33697632058287796,0.5464893208850237,0.5789102111669202
I/E,0.337431693989071,0.5464893208850237,0.5788674702002742
I/E,0.337431693989071,0.5472566824402098,0.5785730798607304
I/E,0.33788706739526414,0.5472566824402098,0.578560822611734
I/E,0.33788706739526414,0.5475124696252718,0.5784143086716725
I/E,0.3383424408014572,0.5475124696252718,0.5784140821804858
I/E,0.3383424408014572,0.5477682568103338,0.5783725088343883
I/E,0.33879781420765026,0.5477682568103338,0.5783405054390263
I/E,0.33879781420765026,0.5482798311804579,0.5781612024530235
I/E,0.3392531876138434,0.5482798311804579,0.5781609284581511
I/E,0.3392531876138434,0.5485356183655199,0.5780757515111149
I/E,0.33970856102003644,0.5485356183655199,0.578052001459687
I/E,0.33970856102003644,0.549302979920706,0.5777891535630771
I/E,0.3401639344262295,0.549302979920706,0.5776584002309226
I/E,0.3401639344262295,0.54981455429083,0.5776246999665784
I/E,0.3406193078324226,0.54981455429083,0.5775823251383709
I/E,0.3406193078324226,0.549942447883361,0.5775780740021155
I/E,0.3410746812386157,0.549942447883361,0.5774783454483184
I/E,0.3410746812386157,0.5522445325489193,0.5768476648119426
I/E,0.34153005464480873,0.5522445325489193,0.5768438608974128
I/E,0.34153005464480873,0.5527561069190433,0.5767076165290315
I/E,0.3419854280510018,0.5527561069190433,0.5765785135984867
I/E,0.3419854280510018,0.5531397876966364,0.5764197310531014
I/E,0.3424408014571949,0.5531397876966364,0.5762903111412235
I/E,0.3424408014571949,0.5542908300294155,0.575791179111037
I/E,0.34289617486338797,0.5542908300294155,0.575767522153522
I/E,0.34289617486338797,0.5553139787696636,0.5753733060833668
I/E,0.34380692167577415,0.5553139787696636,0.5751571132443711
I/E,0.34380692167577415,0.5558255531397877,0.5748401923057939
I/E,0.34471766848816027,0.5558255531397877,0.5746742656167376
I/E,0.34471766848816027,0.5559534467323187,0.5746301994321561
I/E,0.3451730418943534,0.5559534467323187,0.5746020005360195
I/E,0.3451730418943534,0.5562092339173808,0.5743608247171164
I/E,0.34562841530054644,0.5562092339173808,0.5743605786462938
I/E,0.34562841530054644,0.5564650211024428,0.5743242568894863
I/E,0.3460837887067395,0.5564650211024428,0.5742425457158801
I/E,0.3460837887067395,0.5568487018800358,0.5740023827920492
I/E,0.3465391621129326,0.5568487018800358,0.5738092930922636
I/E,0.3465391621129326,0.5572323826576289,0.5736712117024813
I/E,0.3469945355191257,0.5572323826576289,0.5735816598568466
I/E,0.3469945355191257,0.557999744212815,0.5731403984898296
I/E,0.34744990892531874,0.557999744212815,0.573127544170027
I/E,0.34744990892531874,0.5583834249904079,0.5730789601965653
I/E,0.34790528233151186,0.5583834249904079,0.5730270283925986
I/E,0.34790528233151186,0.558767105768001,0.5729358331100822
I/E,0.3483606557377049,0.558767105768001,0.5729294433097929
I/E,0.3483606557377049,0.5592786801381251,0.5727295528780713
I/E,0.348816029143898,0.5592786801381251,0.5727274758059717
I/E,0.348816029143898,0.5597902545082492,0.5725202796473016
I/E,0.34972677595628415,0.5597902545082492,0.5724317223539555
I/E,0.34972677595628415,0.5600460416933112,0.5724192901375539
I/E,0.3501821493624772,0.5600460416933112,0.5722583121577804
I/E,0.3501821493624772,0.5601739352858421,0.5720355400391626
I/E,0.35063752276867033,0.5601739352858421,0.5719999598467929
I/E,0.35063752276867033,0.5603018288783732,0.5719831262064352
I/E,0.3510928961748634,0.5603018288783732,0.5719802104187809
I/E,0.3510928961748634,0.5605576160634352,0.5719471934736615
I/E,0.35154826958105645,0.5605576160634352,0.5719459533532353
I/E,0.35154826958105645,0.5614528712111523,0.5714714462264952
I/E,0.35200364298724957,0.5614528712111523,0.5714546521058911
I/E,0.35200364298724957,0.5618365519887454,0.5710735689977133
I/E,0.3524590163934426,0.5618365519887454,0.5709581690953281
I/E,0.3524590163934426,0.5619644455812763,0.570943512187324
I/E,0.3529143897996357,0.5619644455812763,0.5709130902527557
I/E,0.3529143897996357,0.5623481263588694,0.5708561280131822
I/E,0.3533697632058288,0.5623481263588694,0.5708106912310084
I/E,0.3533697632058288,0.5633712750991176,0.5704647626683854
I/E,0.35382513661202186,0.5633712750991176,0.5704374080689308
I/E,0.35382513661202186,0.5649059982094897,0.5694339330071622
I/E,0.3542805100182149,0.5649059982094897,0.569419574351275
I/E,0.3542805100182149,0.5651617853945518,0.5693095848773273
I/E,0.35564663023679416,0.5651617853945518,0.56896483388835
I/E,0.35564663023679416,0.5655454661721447,0.5689093434169396
I/E,0.3561020036429873,0.5655454661721447,0.5688861730877292
I/E,0.3561020036429873,0.5656733597646758,0.5687446787478516
I/E,0.35655737704918034,0.5656733597646758,0.5687112700363754
I/E,0.35655737704918034,0.5665686149123929,0.5683367279237663
I/E,0.3570127504553734,0.5665686149123929,0.5682021422079895
I/E,0.3570127504553734,0.5668244020974549,0.5680730413000101
I/E,0.35792349726775957,0.5668244020974549,0.5680692257287696
I/E,0.35792349726775957,0.56746387006011,0.5676684539106098
I/E,0.35837887067395263,0.56746387006011,0.5675366510645785
I/E,0.35837887067395263,0.568103338022765,0.567296521655395
I/E,0.35974499089253187,0.568103338022765,0.567224622640278
I/E,0.35974499089253187,0.5682312316152961,0.5671795149949092
I/E,0.36020036429872493,0.5682312316152961,0.5670497927235564
I/E,0.36020036429872493,0.5700217419107303,0.566334598799897
I/E,0.36065573770491804,0.5700217419107303,0.5663047013905885
I/E,0.36065573770491804,0.5701496355032613,0.5662900297973377
I/E,0.36156648451730417,0.5701496355032613,0.5661777672096253
I/E,0.36156648451730417,0.5718122522061645,0.5653968817340802
I/E,0.36247723132969034,0.5718122522061645,0.5653523392888499
I/E,0.36247723132969034,0.5723238265762886,0.565103043503424
I/E,0.3633879781420765,0.5723238265762886,0.5650013010722138
I/E,0.3633879781420765,0.5725796137613506,0.564931741852576
I/E,0.3638433515482696,0.5725796137613506,0.5649074809467081
I/E,0.3638433515482696,0.5734748689090676,0.564537702668732
I/E,0.36429872495446264,0.5734748689090676,0.5644898561334175
I/E,0.36429872495446264,0.5737306560941297,0.5644179373690142
I/E,0.3652094717668488,0.5737306560941297,0.5642326935236207
I/E,0.3652094717668488,0.5751374856119709,0.5637701864052076
I/E,0.3656648451730419,0.5751374856119709,0.5637198442670952
I/E,0.3656648451730419,0.5756490599820949,0.5633601657541251
I/E,0.366120218579235,0.5756490599820949,0.5632924289038413
I/E,0.366120218579235,0.575904847167157,0.5632580725505509
I/E,0.36657559198542805,0.575904847167157,0.5631912137914087
I/E,0.36657559198542805,0.5783348254252462,0.5621921842313689
I/E,0.3670309653916211,0.5783348254252462,0.562178492289684
I/E,0.3670309653916211,0.5794858677580254,0.5616668892290663
I/E,0.3674863387978142,0.5794858677580254,0.5616318382339911
I/E,0.3674863387978142,0.5802532293132114,0.5613903875451772
I/E,0.3679417122040073,0.5802532293132114,0.5613527877679296
I/E,0.3679417122040073,0.5805090164982735,0.561309776583861
I/E,0.36839708561020035,0.5805090164982735,0.5612516408350033
I/E,0.36839708561020035,0.5807648036833355,0.5612236375827735
I/E,0.3693078324225865,0.5807648036833355,0.5611342445865078
I/E,0.3693078324225865,0.5811484844609285,0.5608511353260451
I/E,0.3697632058287796,0.5811484844609285,0.5607219341918749
I/E,0.3697632058287796,0.5817879524235836,0.5604383369394049
I/E,0.3702185792349727,0.5817879524235836,0.560324702443505
I/E,0.3702185792349727,0.5821716332011766,0.5601885493648185
I/E,0.37067395264116576,0.5821716332011766,0.5601059081407148
I/E,0.37067395264116576,0.5831947819414247,0.5596808262312455
I/E,0.3711293260473588,0.5831947819414247,0.5595771617851608
I/E,0.3711293260473588,0.5834505691264867,0.559426027323238
I/E,0.37158469945355194,0.5834505691264867,0.5593928255677342
I/E,0.37158469945355194,0.5843458242742039,0.5591336298996137
I/E,0.37249544626593806,0.5843458242742039,0.5590375584784256
I/E,0.37249544626593806,0.5847295050517969,0.5589691946860976
I/E,0.3738615664845173,0.5847295050517969,0.5586627815925886
I/E,0.3738615664845173,0.585624760199514,0.5582492233041312
I/E,0.37477231329690347,0.585624760199514,0.5581527413038956
I/E,0.37477231329690347,0.5861363345696381,0.5579503900002863
I/E,0.37522768670309653,0.5861363345696381,0.5579442849854731
I/E,0.37522768670309653,0.5865200153472311,0.5576915258615426
I/E,0.3761384335154827,0.5865200153472311,0.5575326353390099
I/E,0.3761384335154827,0.5867758025322931,0.5572515897755961
I/E,0.37659380692167577,0.5867758025322931,0.5572415654366276
I/E,0.37659380692167577,0.5869036961248242,0.557236045672726
I/E,0.3770491803278688,0.5869036961248242,0.5572192823586565
I/E,0.3770491803278688,0.5876710576800103,0.5569528231901636
I/E,0.37750455373406194,0.5876710576800103,0.5569444407883083
I/E,0.37750455373406194,0.5886942064202584,0.5563882366513515
I/E,0.37841530054644806,0.5886942064202584,0.5561668241010376
I/E,0.37841530054644806,0.5889499936053204,0.5559677171575671
I/E,0.3788706739526412,0.5889499936053204,0.5559010267976853
I/E,0.3788706739526412,0.5898452487530375,0.5555633241911373
I/E,0.37932604735883424,0.5898452487530375,0.5555556401317716
I/E,0.37932604735883424,0.5903568231231615,0.555494935665076
I/E,0.3797814207650273,0.5903568231231615,0.5554731374237805
I/E,0.3797814207650273,0.5918915462335337,0.5547812541135616
I/E,0.3806921675774135,0.5918915462335337,0.5546409336260784
I/E,0.3806921675774135,0.5925310141961888,0.554284604708162
I/E,0.38160291438979965,0.5925310141961888,0.5542229499964612
I/E,0.38160291438979965,0.5927868013812508,0.5541496452996317
I/E,0.3820582877959927,0.5927868013812508,0.5540413471850879
I/E,0.3820582877959927,0.5930425885663129,0.553901940492968
I/E,0.3829690346083789,0.5930425885663129,0.5537077371226288
I/E,0.3829690346083789,0.5939378437140299,0.553423725908803
I/E,0.383879781420765,0.5939378437140299,0.5532860169629411
I/E,0.383879781420765,0.5950888860468091,0.55282605431062
I/E,0.3843351548269581,0.5950888860468091,0.552761528680888
I/E,0.3843351548269581,0.59521677963934,0.5527183587363962
I/E,0.3847905282331512,0.59521677963934,0.5526291558933095
I/E,0.3847905282331512,0.5953446732318711,0.5525926804863838
I/E,0.38524590163934425,0.5953446732318711,0.5525902975687673
I/E,0.38524590163934425,0.5961120347870572,0.5523434054503411
I/E,0.38570127504553736,0.5961120347870572,0.5523169172590741
I/E,0.38570127504553736,0.5962399283795882,0.5522813398545471
I/E,0.3861566484517304,0.5962399283795882,0.5522734509326732
I/E,0.3861566484517304,0.5967515027497122,0.552030601953479
I/E,0.3866120218579235,0.5967515027497122,0.5520117085896412
I/E,0.3866120218579235,0.5972630771198363,0.5517759282561336
I/E,0.3870673952641166,0.5972630771198363,0.5517527108023665
I/E,0.3870673952641166,0.5973909707123674,0.5517321467994297
I/E,0.38752276867030966,0.5973909707123674,0.551710618986219
I/E,0.38752276867030966,0.5982862258600844,0.5515080982054047
I/E,0.3879781420765027,0.5982862258600844,0.5515017428249852
I/E,0.3879781420765027,0.5986699066376775,0.5512526169144171
I/E,0.3888888888888889,0.5986699066376775,0.5511818298725755
I/E,0.3888888888888889,0.5990535874152705,0.5510660998186176
I/E,0.38934426229508196,0.5990535874152705,0.551058041185714
I/E,0.38934426229508196,0.5991814810078016,0.5509280318456609
I/E,0.39025500910746813,0.5991814810078016,0.550643555389771
I/E,0.39025500910746813,0.5994372681928636,0.5505822919688899
I/E,0.3907103825136612,0.5994372681928636,0.5504749849376493
I/E,0.3907103825136612,0.5999488425629876,0.5504266500612346
I/E,0.39162112932604737,0.5999488425629876,0.550413209606917
I/E,0.39162112932604737,0.6008440977107047,0.5498511273039309
I/E,0.39207650273224043,0.6008440977107047,0.5497663454763428
I/E,0.39207650273224043,0.6010998848957667,0.5496550461575486
I/E,0.3925318761384335,0.6010998848957667,0.5495798771696091
I/E,0.3925318761384335,0.6013556720808287,0.5495514888808691
I/E,0.3929872495446266,0.6013556720808287,0.5495061537313661
I/E,0.3929872495446266,0.6014835656733598,0.5494453129931165
I/E,0.39435336976320584,0.6014835656733598,0.5493912847933796
I/E,0.39435336976320584,0.6018672464509528,0.5492619776582247
I/E,0.3948087431693989,0.6018672464509528,0.5492495144063415
I/E,0.3948087431693989,0.6021230336360148,0.5491968602067152
I/E,0.39526411657559196,0.6021230336360148,0.5489141206283129
I/E,0.39526411657559196,0.6026346080061389,0.5487447911049697
I/E,0.3957194899817851,0.6026346080061389,0.5487364624107474
I/E,0.3957194899817851,0.6053203734492902,0.547889912918806
I/E,0.39617486338797814,0.6053203734492902,0.5478623640995116
I/E,0.39617486338797814,0.6059598414119453,0.5476385995322831
I/E,0.3966302367941712,0.6059598414119453,0.5475625050447638
I/E,0.3966302367941712,0.6063435221895384,0.5474041426867355
I/E,0.3970856102003643,0.6063435221895384,0.5473521329373713
I/E,0.3970856102003643,0.6064714157820693,0.5472807898535994
I/E,0.3975409836065574,0.6064714157820693,0.5471988751129423
I/E,0.3975409836065574,0.6071108837447244,0.546778105717502
I/E,0.39799635701275043,0.6071108837447244,0.5466970250861773
I/E,0.39799635701275043,0.6082619260775035,0.545972553724063
I/E,0.39845173041894355,0.6082619260775035,0.5459594063006031
I/E,0.39845173041894355,0.6095408620028137,0.5455407523163476
I/E,0.39936247723132967,0.6095408620028137,0.5454996124292377
I/E,0.39936247723132967,0.6099245427804068,0.5453488767953029
I/E,0.3998178506375228,0.6099245427804068,0.5453330398388182
I/E,0.3998178506375228,0.6112034787057169,0.544922645348886
I/E,0.4007285974499089,0.6112034787057169,0.5448322250085286
I/E,0.4007285974499089,0.611970840260903,0.5444716927074834
I/E,0.401183970856102,0.611970840260903,0.5444562185130818
I/E,0.401183970856102,0.61286609540862,0.5441955217340916
I/E,0.4016393442622951,0.61286609540862,0.5441804769196412
I/E,0.4016393442622951,0.6136334569638061,0.5439240906237349
I/E,0.40209471766848814,0.6136334569638061,0.5437643714751315
I/E,0.40209471766848814,0.6140171377413992,0.5436840183016514
I/E,0.40255009107468126,0.6140171377413992,0.5436482535077878
I/E,0.40255009107468126,0.6145287121115233,0.5435002075015684
I/E,0.4034608378870674,0.6145287121115233,0.5432575182128608
I/E,0.4034608378870674,0.6146566057040542,0.5431295999940248
I/E,0.4039162112932605,0.6146566057040542,0.543104302296362
I/E,0.4039162112932605,0.6151681800741783,0.5429062085382637
I/E,0.40437158469945356,0.6151681800741783,0.5428944285271833
I/E,0.40437158469945356,0.6163192224069574,0.5424195835079347
I/E,0.4048269581056466,0.6163192224069574,0.5424107834372676
I/E,0.4048269581056466,0.6169586903696125,0.5421888613306727
I/E,0.4057377049180328,0.6169586903696125,0.5420432760586725
I/E,0.4057377049180328,0.6178539455173295,0.5415618841080665
I/E,0.40664845173041897,0.6178539455173295,0.5414429532398639
I/E,0.40664845173041897,0.6181097327023916,0.5413908328728085
I/E,0.40710382513661203,0.6181097327023916,0.5413662629116628
I/E,0.40710382513661203,0.6183655198874536,0.5412681635922091
I/E,0.4075591985428051,0.6183655198874536,0.5412017711107283
I/E,0.4075591985428051,0.6201560301828878,0.5404143571313043
I/E,0.4080145719489982,0.6201560301828878,0.540403723038155
I/E,0.4080145719489982,0.621562859700729,0.5396117885163361
I/E,0.4089253187613843,0.621562859700729,0.5394847243747427
I/E,0.4089253187613843,0.62169075329326,0.5394727958403023
I/E,0.4093806921675774,0.62169075329326,0.5394430023692572
I/E,0.4093806921675774,0.621818646885791,0.5392960367742698
I/E,0.4098360655737705,0.621818646885791,0.5392569510665897
I/E,0.4098360655737705,0.6227139020335081,0.5389418365426831
I/E,0.41029143897996356,0.6227139020335081,0.53886717536615
I/E,0.41029143897996356,0.6233533699961632,0.5385415527908761
I/E,0.4107468123861566,0.6233533699961632,0.5385085455831273
I/E,0.4107468123861566,0.6253996674766594,0.5379689496401854
I/E,0.41120218579234974,0.6253996674766594,0.5379281944108115
I/E,0.41120218579234974,0.6261670290318455,0.5376284960688271
I/E,0.4116575591985428,0.6261670290318455,0.5376009555942475
I/E,0.4116575591985428,0.6273180713646246,0.5370657916573821
I/E,0.41211293260473586,0.6273180713646246,0.537014300384672
I/E,0.41211293260473586,0.6278296457347486,0.5368795571625583
I/E,0.412568306010929,0.6278296457347486,0.5365843947653667
I/E,0.412568306010929,0.6280854329198107,0.5363759378018778
I/E,0.41302367941712204,0.6280854329198107,0.5363144272157904
I/E,0.41302367941712204,0.6283412201048727,0.5361118214220855
I/E,0.4139344262295082,0.6283412201048727,0.5359342613097692
I/E,0.4139344262295082,0.6288527944749968,0.5358535446837335
I/E,0.4157559198542805,0.6288527944749968,0.5357187918359942
I/E,0.4157559198542805,0.6289806880675278,0.5357050302274032
I/E,0.4166666666666667,0.6289806880675278,0.5356578007274019
I/E,0.4166666666666667,0.6291085816600588,0.5356414194575093
I/E,0.41712204007285975,0.6291085816600588,0.5354518140950024
I/E,0.41712204007285975,0.6293643688451208,0.5353798666160728
I/E,0.4175774134790528,0.6293643688451208,0.5352241045678335
I/E,0.4175774134790528,0.6300038368077759,0.5347699905566552
I/E,0.4180327868852459,0.6300038368077759,0.5346707337136689
I/E,0.4180327868852459,0.6301317304003069,0.5346262754367019
I/E,0.41894353369763204,0.6301317304003069,0.534398610226625
I/E,0.41894353369763204,0.6321780278808031,0.533762662891232
I/E,0.41939890710382516,0.6321780278808031,0.5337459710093636
I/E,0.41939890710382516,0.6326896022509272,0.5335795994771603
I/E,0.4198542805100182,0.6326896022509272,0.5335578591820003
I/E,0.4198542805100182,0.6330732830285203,0.5333777841928248
